tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time,isDirty,errRule,errCol,pk
2037,allegiantair,AA-85-JFK-SFO,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:43 p.m.,True,;spellingMistake,;act_dep_time,2036
2038,allegiantair,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:57 a.m.,True,;spellingMistake,;act_arr_time,2037
2039,allegiantair,AA-1544-SAN-ORD,,11:41 a.m.,,4:56 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2038
2040,allegiantair,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:09 p.m.,True,;spellingMistake,;act_arr_time,2039
2041,allegiantair,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.,False,,,2040
2042,allegiantair,AA-2525-DFW-MIA,7:25 a.m.,7:40 a.m.,11:10 a.m.,11:06 a.m.,True,;spellingMistake,;act_dep_time,2041
2043,allegiantair,CO-50-CLE-EWR,,4:02 p.m.,,5:26 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2042
2044,allegiantair,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,6:17 p.m.,True,;spellingMistake,;act_arr_time,2043
2045,allegiantair,AA-4198-ORD-CLE,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:48 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,2044
2046,allegiantair,AA-404-MIA-MCO,6:45 a.m.,6:58 a.m.,7:45 a.m.,7:32 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,2045
2047,allegiantair,CO-45-EWR-MIA,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.,True,;spellingMistake,;act_dep_time,2046
2048,allegiantair,AA-3809-PHX-LAX,6:00 a.m.,6:11 a.m.,6:40 a.m.,6:19 a.m.,True,;spellingMistake,;act_dep_time,2047
2049,allegiantair,AA-59-JFK-SFO,7:10 a.m.,7:40 a.m.,10:45 a.m.,11:12 a.m.,True,;spellingMistake,;act_dep_time,2048
2050,allegiantair,AA-222-LAX-BOS,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:14 p.m.,True,;spellingMistake,;act_dep_time,2049
2051,businesstravellogue,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.,False,,,2050
2052,businesstravellogue,CO-1586-IAH-MCO,,7:14 p.m.,,10:29 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2051
2053,businesstravellogue,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.,False,,,2052
2054,businesstravellogue,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.,False,,,2053
2055,businesstravellogue,UA-3925-IAD-ORF,,8:42 a.m.,,9:43 a.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2054
2056,businesstravellogue,AA-1733-ORD-PHX,7:45 p.m.,,10:30 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,2055
2057,businesstravellogue,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.,False,,,2056
2058,businesstravellogue,UA-2830-MCO-CLT,3:27 p.m.,3:28 p.m.,5:05 p.m.,5:17 p.m.,True,;spellingMistake,;act_dep_time,2057
2059,businesstravellogue,CO-58-DEN-IAH,,11:32 a.m.,,3:31 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2058
2060,businesstravellogue,UA-5487-SFO-MRY,,10:33 a.m.,,11:21 a.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2059
2061,businesstravellogue,AA-204-LAX-MCO,11:25 p.m.,,6:55 a.m.  Fri 02-Dec-2011,,True,;explicitMissingValue;Incorrect_Format;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,2060
2062,businesstravellogue,UA-414-LAX-SFO,,5:56 a.m.,,7:17 a.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2061
2063,businesstravellogue,CO-1614-LAX-IAH,,12:41 a.m.,,5:26 a.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2062
2064,businesstravellogue,UA-2726-FLL-PHL,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.,True,;spellingMistake,;act_dep_time,2063
2065,businesstravellogue,CO-52-IAH-LAX,,7:29 a.m.,,9:14 a.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2064
2066,businesstravellogue,CO-1090-BOS-IAH,,10:19 a.m.,,1:19 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2065
2067,businesstravellogue,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.,False,,,2066
2068,businesstravellogue,UA-3515-IAD-MSP,,8:12 a.m.,,9:56 a.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2067
2069,businesstravellogue,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.,False,,,2068
2070,businesstravellogue,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.,False,,,2069
2071,businesstravellogue,AA-1886-BOS-MIA,,10:55 a.m.,,1:40 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2070
2072,businesstravellogue,CO-62-IAH-EWR,,2:48 p.m.,,7:10 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2071
2073,businesstravellogue,CO-1561-PHX-IAH,,8:00 a.m.,,11:32 a.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2072
2074,businesstravellogue,UA-2314-ATL-PHL,,2:46 p.m.,,4:47 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2073
2075,businesstravellogue,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.,False,,,2074
2076,businesstravellogue,CO-1023-IAH-DEN,,11:56 a.m.,,1:14 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2075
2077,businesstravellogue,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.,False,,,2076
2078,businesstravellogue,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.,False,,,2077
2079,businesstravellogue,CO-89-IAH-EWR,,6:02 a.m.,,10:27 a.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2078
2080,businesstravellogue,CO-1088-CLE-IAH,,8:40 a.m.,,10:56 a.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2079
2081,businesstravellogue,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.,False,,,2080
2082,businesstravellogue,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:20 p.m. (Runway),True,;Incorrect_Format,;act_arr_time,2081
2083,businesstravellogue,UA-854-SFO-IAH,,7:49 a.m.,,1:30 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2082
2084,businesstravellogue,UA-382-IAD-LAX,,12:35 p.m.,,3:21 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2083
2085,businesstravellogue,AA-4344-ORD-DTW,,12:13 p.m.,,2:10 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2084
2086,businesstravellogue,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.,False,,,2085
2087,businesstravellogue,UA-2945-PHL-CLT,12:00 p.m.,11:51 a.m.,1:45 p.m.,1:15 p.m.,True,;spellingMistake;spellingMistake,;sched_dep_time;act_dep_time,2086
2088,businesstravellogue,CO-63-EWR-IAH,,5:22 p.m.,,8:03 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2087
2089,businesstravellogue,CO-47-IAH-LAX,,8:25 p.m.,,8:56 p.m.,True,;explicitMissingValue;explicitMissingValue;spellingMistake,;sched_dep_time;sched_arr_time;act_arr_time,2088
2090,businesstravellogue,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.,False,,,2089
2091,businesstravellogue,UA-248-PHX-ORD,,1:32 p.m.,,5:34 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2090
2092,businesstravellogue,AA-4330-CVG-ORD,,3:36 p.m.,,3:33 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2091
2093,businesstravellogue,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.,False,,,2092
2094,businesstravellogue,AA-1640-MIA-MCO,6:30 p.m.,,7:25 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,2093
2095,businesstravellogue,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.,False,,,2094
2096,businesstravellogue,CO-1694-LAX-IAH,7:15 p.m.,,12:21 a.m.  Fri 02-Dec-2011,,True,;explicitMissingValue;Incorrect_Format;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,2095
2097,businesstravellogue,UA-843-LAX-ORD,,2:10 p.m.,,7:58 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2096
2098,businesstravellogue,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.,False,,,2097
2099,businesstravellogue,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.,False,,,2098
2100,businesstravellogue,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.,False,,,2099
2101,businesstravellogue,AA-1007-MIA-PHX,,5:08 p.m.,,7:55 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2100
2102,businesstravellogue,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.,False,,,2101
2103,businesstravellogue,UA-938-DEN-ORD,,4:15 p.m.,,7:36 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2102
2104,businesstravellogue,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.,False,,,2103
2105,businesstravellogue,CO-16-LAX-EWR,,10:20 a.m.,,6:34 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2104
2106,businesstravellogue,UA-2515-DFW-CLT,,7:07 a.m.,,10:47 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2105
2107,businesstravellogue,AA-400-DFW-JFK,,11:01 a.m.,,3:04 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2106
2108,businesstravellogue,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.,False,,,2107
2109,businesstravellogue,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.,False,,,2108
2110,businesstravellogue,UA-37-EWR-MCO,,1:48 p.m.,,4:17 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2109
2111,businesstravellogue,AA-1522-SFO-ORD,11:55 p.m.,,5:50 a.m.  Fri 02-Dec-2011,,True,;explicitMissingValue;Incorrect_Format;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,2110
2112,businesstravellogue,UA-233-LAX-JFK,4:25 p.m.,,12:29 a.m.  Fri 02-Dec-2011,,True,;explicitMissingValue;Incorrect_Format;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,2111
2113,businesstravellogue,AA-3823-LAX-DEN,9:00 p.m.,,12:15 a.m.  Fri 02-Dec-2011,,True,;explicitMissingValue;Incorrect_Format;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,2112
2114,businesstravellogue,AA-2312-DFW-DTW,8:25 p.m.,,11:50 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,2113
2115,businesstravellogue,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.,False,,,2114
2116,businesstravellogue,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.,False,,,2115
2117,businesstravellogue,UA-3373-IAD-PHL,,8:26 a.m.,,9:13 a.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2116
2118,businesstravellogue,AA-649-ORD-SNA,1:30 p.m.,,3:50 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,2117
2119,businesstravellogue,CO-1250-MIA-IAH,,3:01 p.m.,,4:59 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2118
2120,businesstravellogue,UA-6273-YYC-SFO,,7:27 a.m.,,8:45 a.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2119
2121,businesstravellogue,UA-828-SFO-ORD,11:08 p.m.,,5:11 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,2120
2122,businesstravellogue,CO-4888-IAH-DAL,5:30 p.m.,,6:40 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,2121
2123,businesstravellogue,UA-858-PVG-SFO,,1:32 p.m.,,8:02 a.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2122
2124,businesstravellogue,UA-2704-DTW-PHX,,11:15 a.m.,,2:00 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2123
2125,businesstravellogue,AA-3063-SLC-LAX,,8:39 p.m.,,9:20 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2124
2126,businesstravellogue,UA-2708-EWR-CLT,,2:52 p.m.,,4:44 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2125
2127,businesstravellogue,UA-62-IAH-EWR,,2:48 p.m.,,7:10 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2126
2128,businesstravellogue,UA-1500-IAH-GUA,,9:16 a.m.,,11:45 a.m.,True,;explicitMissingValue;explicitMissingValue;spellingMistake,;sched_dep_time;sched_arr_time;act_arr_time,2127
2129,businesstravellogue,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.,False,,,2128
2130,businesstravellogue,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.,False,,,2129
2131,businesstravellogue,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.,False,,,2130
2132,businesstravellogue,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.,False,,,2131
2133,businesstravellogue,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.,False,,,2132
2134,businesstravellogue,UA-37-EDI-EWR,,8:52 a.m.,,12:09 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2133
2135,businesstravellogue,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.,False,,,2134
2136,businesstravellogue,AA-415-BOS-ORD,,8:56 a.m.,,10:16 a.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2135
2137,businesstravellogue,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.,False,,,2136
2138,businesstravellogue,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.,False,,,2137
2139,businesstravellogue,AA-1544-SAN-ORD,,11:40 a.m.,,4:56 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2138
2140,businesstravellogue,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.,False,,,2139
2141,businesstravellogue,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.,False,,,2140
2142,businesstravellogue,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.,False,,,2141
2143,businesstravellogue,CO-50-CLE-EWR,,3:31 p.m.,,5:26 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2142
2144,businesstravellogue,UA-3099-PHX-PHL,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.,True,;spellingMistake,;act_dep_time,2143
2145,businesstravellogue,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.,False,,,2144
2146,businesstravellogue,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.,False,,,2145
2147,businesstravellogue,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.,False,,,2146
2148,businesstravellogue,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.,False,,,2147
2149,businesstravellogue,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.,False,,,2148
2150,businesstravellogue,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.,False,,,2149
2151,den,CO-58-DEN-IAH,11:25 a.m.,,,,True,;explicitMissingValue;explicitMissingValue;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,2150
2152,den,CO-1023-IAH-DEN,,,1:17 p.m.,,True,;explicitMissingValue;explicitMissingValue;explicitMissingValue,;sched_dep_time;act_dep_time;act_arr_time,2151
2153,den,AA-3823-LAX-DEN,,,12:15 a.m.,,True,;explicitMissingValue;explicitMissingValue;explicitMissingValue,;sched_dep_time;act_dep_time;act_arr_time,2152
2154,den,UA-938-DEN-ORD,4:16 p.m.,,,,True,;explicitMissingValue;explicitMissingValue;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,2153
2155,den,AA-789-ORD-DEN,,,2:35 p.m.,,True,;explicitMissingValue;explicitMissingValue;explicitMissingValue,;sched_dep_time;act_dep_time;act_arr_time,2154
2156,gofox,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:22 a.m.,True,;spellingMistake,;act_arr_time,2155
2157,gofox,CO-1586-IAH-MCO,,7:42 p.m.,,10:29 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2156
2158,gofox,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.,False,,,2157
2159,gofox,UA-397-JFK-SFO,8:00 a.m.,8:49 a.m.,11:55 a.m.,11:58 a.m.,True,;spellingMistake,;act_dep_time,2158
2160,gofox,UA-3925-IAD-ORF,,9:01 a.m.,,9:43 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2159
2161,gofox,AA-1733-ORD-PHX,7:45 p.m.,7:59 p.m.,10:30 p.m.,,True,;spellingMistake;explicitMissingValue,;act_dep_time;act_arr_time,2160
2162,gofox,AA-3-JFK-LAX,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:16 p.m.,True,;spellingMistake,;act_dep_time,2161
2163,gofox,UA-2830-MCO-CLT,3:27 p.m.,3:50 p.m.,5:05 p.m.,5:17 p.m.,True,;spellingMistake,;act_dep_time,2162
2164,gofox,CO-58-DEN-IAH,,12:37 p.m.,,3:31 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2163
2165,gofox,UA-5487-SFO-MRY,,10:53 a.m.,,11:21 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2164
2166,gofox,AA-204-LAX-MCO,11:25 p.m.,,6:55 a.m. Dec 02,,True,;explicitMissingValue;Incorrect_Format;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,2165
2167,gofox,UA-414-LAX-SFO,,6:10 a.m.,,7:17 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2166
2168,gofox,CO-1614-LAX-IAH,,12:58 a.m.,,5:26 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2167
2169,gofox,UA-2726-FLL-PHL,4:00 p.m.,4:10 p.m.,6:46 p.m.,6:25 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,2168
2170,gofox,CO-52-IAH-LAX,,7:56 a.m.,,9:09 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,2169
2171,gofox,CO-1090-BOS-IAH,,10:35 a.m.,,1:19 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2170
2172,gofox,AA-616-DFW-DTW,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:18 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,2171
2173,gofox,UA-3515-IAD-MSP,,8:26 a.m.,,9:56 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2172
2174,gofox,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.,False,,,2173
2175,gofox,AA-484-DFW-MIA,4:15 p.m.,4:30 p.m.,7:55 p.m.,7:39 p.m.,True,;spellingMistake,;act_dep_time,2174
2176,gofox,AA-1886-BOS-MIA,,10:55 a.m.,,1:40 p.m.,True,;explicitMissingValue;explicitMissingValue,;sched_dep_time;sched_arr_time,2175
2177,gofox,CO-62-IAH-EWR,,2:59 p.m.,,7:10 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2176
2178,gofox,CO-1561-PHX-IAH,,8:18 a.m.,,11:32 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2177
2179,gofox,UA-2314-ATL-PHL,,3:04 p.m.,,5:00 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,2178
2180,gofox,AA-446-DFW-PHL,11:50 a.m.,12:13 p.m.,3:50 p.m.,4:09 p.m.,True,;spellingMistake,;act_dep_time,2179
2181,gofox,CO-1023-IAH-DEN,,12:06 p.m.,,1:14 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2180
2182,gofox,AA-466-IAH-MIA,6:00 a.m.,6:09 a.m.,9:20 a.m.,9:05 a.m.,True,;spellingMistake,;act_dep_time,2181
2183,gofox,UA-3050-PHX-CLT,11:05 a.m.,11:45 a.m.,4:57 p.m.,5:03 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,2182
2184,gofox,CO-89-IAH-EWR,,6:17 a.m.,,10:27 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2183
2185,gofox,CO-1088-CLE-IAH,,9:01 a.m.,,10:56 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2184
2186,gofox,AA-1664-MIA-ATL,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,2185
2187,gofox,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:19 p.m.,True,;spellingMistake,;act_arr_time,2186
2188,gofox,UA-854-SFO-IAH,,8:07 a.m.,,1:30 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2187
2189,gofox,UA-382-IAD-LAX,,12:56 p.m.,,3:21 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2188
2190,gofox,AA-4344-ORD-DTW,,12:14 p.m.,,2:01 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,2189
2191,gofox,UA-257-JFK-SFO,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:42 p.m.,True,;spellingMistake,;act_dep_time,2190
2192,gofox,UA-2945-PHL-CLT,12:00 p.m.,12:08 p.m.,1:45 p.m.,1:14 p.m.,True,;spellingMistake;spellingMistake;spellingMistake,;sched_dep_time;act_dep_time;act_arr_time,2191
2193,gofox,CO-63-EWR-IAH,,5:38 p.m.,,8:03 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2192
2194,gofox,CO-47-IAH-LAX,,8:36 p.m.,,9:38 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,2193
2195,gofox,AA-2050-ORD-MIA,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:46 p.m.,True,;spellingMistake,;act_dep_time,2194
2196,gofox,UA-248-PHX-ORD,,1:43 p.m.,,5:34 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2195
2197,gofox,AA-4330-CVG-ORD,,3:36 p.m.,,3:25 p.m.,True,;explicitMissingValue;explicitMissingValue;spellingMistake,;sched_dep_time;sched_arr_time;act_arr_time,2196
2198,gofox,AA-1434-DFW-MCO,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:29 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,2197
2199,gofox,AA-1640-MIA-MCO,6:30 p.m.,,7:25 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,2198
2200,gofox,AA-4307-ORD-DTW,6:45 p.m.,6:56 p.m.,9:10 p.m.,8:43 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,2199
2201,gofox,CO-1694-LAX-IAH,7:15 p.m.,,12:21 a.m. Dec 02,,True,;explicitMissingValue;Incorrect_Format;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,2200
2202,gofox,UA-843-LAX-ORD,,2:38 p.m.,,7:58 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,2201
